,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
1817,prerank,organelle organization (GO:0006996),0.29075454322645644,0.9605054601134836,0.5592705167173252,1.0,1.0,7/26,21.00%,CECR2;PPARGC1A;PCLO;WASF3;KIF5C;SEMA6A;ANK1
1818,prerank,positive regulation of protein phosphorylation (GO:0001934),0.302582457829804,0.9598628026563443,0.5405405405405406,1.0,1.0,11/19,47.10%,WNK3;CALCR;LRP8;LIMCH1;TOM1L1;IL34;DDR2;FLT4;CAPRIN2;EGFR;PTK2
1819,prerank,collagen fibril organization (GO:0030199),0.31552917523304513,0.9597290423493066,0.5359408033826638,1.0,1.0,8/16,38.00%,COL25A1;COL22A1;COL8A1;LAMA3;ADAMTS3;PXDN;COL5A3;DDR2
1820,prerank,regulation of keratinocyte differentiation (GO:0045616),0.7167167167167168,0.959445079415127,0.5441176470588235,1.0,1.0,1/1,28.40%,ETV4
1821,prerank,positive regulation of epidermal cell differentiation (GO:0045606),0.7167167167167168,0.959445079415127,0.5441176470588235,1.0,1.0,1/1,28.40%,ETV4
1822,prerank,positive regulation of keratinocyte differentiation (GO:0045618),0.7167167167167168,0.959445079415127,0.5441176470588235,1.0,1.0,1/1,28.40%,ETV4
1823,prerank,gland development (GO:0048732),0.433476792356382,0.9591112279499642,0.5287356321839081,1.0,1.0,1/5,0.50%,NRG1
1824,prerank,ceramide catabolic process (GO:0046514),0.7187187187187187,0.9589022038835769,0.5604166666666667,1.0,1.0,1/1,28.20%,ACER2
1825,prerank,cellular nitrogen compound biosynthetic process (GO:0044271),0.7187187187187187,0.9589022038835769,0.5604166666666667,1.0,1.0,1/1,28.20%,ACER2
1826,prerank,sphingolipid catabolic process (GO:0030149),0.7187187187187187,0.9589022038835769,0.5604166666666667,1.0,1.0,1/1,28.20%,ACER2
1827,prerank,negative regulation of cell adhesion mediated by integrin (GO:0033629),0.7187187187187187,0.9589022038835769,0.5604166666666667,1.0,1.0,1/1,28.20%,ACER2
1828,prerank,sphingoid biosynthetic process (GO:0046520),0.7187187187187187,0.9589022038835769,0.5604166666666667,1.0,1.0,1/1,28.20%,ACER2
1829,prerank,sphingosine biosynthetic process (GO:0046512),0.7187187187187187,0.9589022038835769,0.5604166666666667,1.0,1.0,1/1,28.20%,ACER2
1830,prerank,sphingosine metabolic process (GO:0006670),0.7187187187187187,0.9589022038835769,0.5604166666666667,1.0,1.0,1/1,28.20%,ACER2
1831,prerank,diol biosynthetic process (GO:0034312),0.7187187187187187,0.9589022038835769,0.5604166666666667,1.0,1.0,1/1,28.20%,ACER2
1832,prerank,antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),0.5091727967088845,0.9588016955158734,0.5473833097595474,1.0,1.0,1/3,12.30%,SH3GL2
1833,prerank,antigen processing and presentation of exogenous peptide antigen (GO:0002478),0.5091727967088845,0.9588016955158734,0.5473833097595474,1.0,1.0,1/3,12.30%,SH3GL2
1834,prerank,antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),0.5091727967088845,0.9588016955158734,0.5473833097595474,1.0,1.0,1/3,12.30%,SH3GL2
1835,prerank,negative regulation of ruffle assembly (GO:1900028),0.5811500117600035,0.9587241765182197,0.5372907153729072,1.0,1.0,1/2,21.70%,KANK1
1836,prerank,regulation of chondrocyte differentiation (GO:0032330),-0.5691382765531061,-0.9586065296360639,0.5187165775401069,0.9115270995712476,1.0,2/2,43.30%,TRPS1;MBOAT2
1837,prerank,cellular component maintenance (GO:0043954),-0.4226907630522088,-0.9582506706071592,0.448,0.9114578576469643,1.0,4/4,58.00%,INSR;MTMR2;CLDN1;IGF1R
1838,prerank,regulation of vesicle-mediated transport (GO:0060627),0.3956602054174376,0.9568825792933908,0.535377358490566,1.0,1.0,5/7,45.30%,RIT2;HIP1;STXBP5;INPP5F;CPLX1
1839,prerank,neutrophil migration (GO:1990266),0.518365160636872,0.9568689955434111,0.5522827687776142,1.0,1.0,1/3,12.80%,PDE4B
1840,prerank,neutrophil chemotaxis (GO:0030593),0.518365160636872,0.9568689955434111,0.5522827687776142,1.0,1.0,1/3,12.80%,PDE4B
1841,prerank,granulocyte chemotaxis (GO:0071621),0.518365160636872,0.9568689955434111,0.5522827687776142,1.0,1.0,1/3,12.80%,PDE4B
1842,prerank,positive regulation of acrosome reaction (GO:2000344),-0.7137137137137137,-0.9568596751195234,0.5645833333333333,0.9036904954203163,1.0,1/1,28.80%,PLCB1
1843,prerank,interleukin-15-mediated signaling pathway (GO:0035723),-0.7137137137137137,-0.9568596751195234,0.5645833333333333,0.9036904954203163,1.0,1/1,28.80%,PLCB1
1844,prerank,cellular response to interleukin-15 (GO:0071350),-0.7137137137137137,-0.9568596751195234,0.5645833333333333,0.9036904954203163,1.0,1/1,28.80%,PLCB1
1845,prerank,negative regulation of cellular extravasation (GO:0002692),-0.7137137137137137,-0.9568596751195234,0.5645833333333333,0.9036904954203163,1.0,1/1,28.80%,PLCB1
1846,prerank,cellular response to interleukin-12 (GO:0071349),-0.7137137137137137,-0.9568596751195234,0.5645833333333333,0.9036904954203163,1.0,1/1,28.80%,PLCB1
1847,prerank,positive regulation of interleukin-12 production (GO:0032735),-0.7137137137137137,-0.9568596751195234,0.5645833333333333,0.9036904954203163,1.0,1/1,28.80%,PLCB1
1848,prerank,regulation of acrosome reaction (GO:0060046),-0.7137137137137137,-0.9568596751195234,0.5645833333333333,0.9036904954203163,1.0,1/1,28.80%,PLCB1
1849,prerank,positive regulation of glycoprotein biosynthetic process (GO:0010560),-0.7137137137137137,-0.9568596751195234,0.5645833333333333,0.9036904954203163,1.0,1/1,28.80%,PLCB1
1850,prerank,regulation of fertilization (GO:0080154),-0.7137137137137137,-0.9568596751195234,0.5645833333333333,0.9036904954203163,1.0,1/1,28.80%,PLCB1
1851,prerank,interleukin-12-mediated signaling pathway (GO:0035722),-0.7137137137137137,-0.9568596751195234,0.5645833333333333,0.9036904954203163,1.0,1/1,28.80%,PLCB1
1852,prerank,positive regulation of myoblast differentiation (GO:0045663),-0.7137137137137137,-0.9568596751195234,0.5645833333333333,0.9036904954203163,1.0,1/1,28.80%,PLCB1
1853,prerank,monocarboxylic acid metabolic process (GO:0032787),-0.3370221327967807,-0.9565086790895382,0.4973544973544973,0.9033771117961759,1.0,6/6,66.60%,PER2;HAGH;AASDH;ACADSB;ACSF2;ABAT
1854,prerank,regulation of cell-substrate adhesion (GO:0010810),-0.47141424272818455,-0.9561792460945779,0.5017543859649123,0.9034130960560159,1.0,3/3,53.10%,NF1;GCNT2;PTK2
1855,prerank,negative regulation of toll-like receptor signaling pathway (GO:0034122),-0.7157157157157157,-0.9554729726066756,0.5963488843813387,0.9040652049062736,1.0,1/1,28.60%,LGR4
1856,prerank,positive regulation of cytokinesis (GO:0032467),-0.39959839357429716,-0.955333201011398,0.49606299212598426,0.9022882088288745,1.0,4/4,60.30%,PKN2;CDC14A;SPAST;CDC14B
1857,prerank,positive regulation of cell division (GO:0051781),-0.39959839357429716,-0.955333201011398,0.49606299212598426,0.9022882088288745,1.0,4/4,60.30%,PKN2;CDC14A;SPAST;CDC14B
1858,prerank,RNA polyadenylation (GO:0043631),-0.7247247247247247,-0.9552536777968296,0.5636704119850188,0.89747039465508,1.0,1/1,27.70%,CSTF3
1859,prerank,termination of RNA polymerase II transcription (GO:0006369),-0.7247247247247247,-0.9552536777968296,0.5636704119850188,0.89747039465508,1.0,1/1,27.70%,CSTF3
1860,prerank,mRNA cleavage (GO:0006379),-0.7247247247247247,-0.9552536777968296,0.5636704119850188,0.89747039465508,1.0,1/1,27.70%,CSTF3
1861,prerank,mRNA polyadenylation (GO:0006378),-0.7247247247247247,-0.9552536777968296,0.5636704119850188,0.89747039465508,1.0,1/1,27.70%,CSTF3
1862,prerank,RNA phosphodiester bond hydrolysis (GO:0090501),-0.7247247247247247,-0.9552536777968296,0.5636704119850188,0.89747039465508,1.0,1/1,27.70%,CSTF3
1863,prerank,regulation of cellular macromolecule biosynthetic process (GO:2000112),0.279249050067101,0.9551946181549759,0.5626262626262626,1.0,1.0,12/31,34.70%,ESRRG;HMGA2;ZNF536;PPARGC1A;ZNF423;RORA;TOM1L1;WT1;TCF7L1;NCOA2;BNC2;ATXN1
1864,prerank,activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),0.40651647422591475,0.9539364762322416,0.5250917992656059,1.0,1.0,4/6,41.80%,HIP1;ACER2;CASP9;PIDD1
1865,prerank,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),0.40651647422591475,0.9539364762322416,0.5250917992656059,1.0,1.0,4/6,41.80%,HIP1;ACER2;CASP9;PIDD1
1866,prerank,positive regulation of megakaryocyte differentiation (GO:0045654),-0.7147147147147147,-0.9538584120154566,0.5606361829025845,0.8965357744344981,1.0,1/1,28.70%,TESC
1867,prerank,positive regulation of granulocyte differentiation (GO:0030854),-0.7147147147147147,-0.9538584120154566,0.5606361829025845,0.8965357744344981,1.0,1/1,28.70%,TESC
1868,prerank,regulation of granulocyte differentiation (GO:0030852),-0.7147147147147147,-0.9538584120154566,0.5606361829025845,0.8965357744344981,1.0,1/1,28.70%,TESC
1869,prerank,regulation of sodium:proton antiporter activity (GO:0032415),-0.7147147147147147,-0.9538584120154566,0.5606361829025845,0.8965357744344981,1.0,1/1,28.70%,TESC
1870,prerank,selective autophagy (GO:0061912),-0.5711422845691382,-0.9538519347058616,0.5326370757180157,0.8955739554606095,1.0,2/2,43.10%,ULK1;ARL13B
1871,prerank,peptidyl-threonine modification (GO:0018210),0.3786061740396764,0.9537055830058736,0.5368663594470046,1.0,1.0,3/8,22.10%,WNK3;CDC42BPA;STK39
1872,prerank,peptidyl-threonine phosphorylation (GO:0018107),0.3786061740396764,0.9537055830058736,0.5368663594470046,1.0,1.0,3/8,22.10%,WNK3;CDC42BPA;STK39
1873,prerank,tRNA modification (GO:0006400),0.46084337349397597,0.9533713873495068,0.5410691003911343,1.0,1.0,4/4,54.10%,TARBP1;TPRKB;NSUN6;QTRT1
1874,prerank,ether lipid metabolic process (GO:0046485),-0.7167167167167167,-0.9526408927524347,0.5553359683794467,0.8942959276366037,1.0,1/1,28.50%,FAR1
1875,prerank,glycerolipid biosynthetic process (GO:0045017),-0.7167167167167167,-0.9526408927524347,0.5553359683794467,0.8942959276366037,1.0,1/1,28.50%,FAR1
1876,prerank,cellular lipid biosynthetic process (GO:0097384),-0.7167167167167167,-0.9526408927524347,0.5553359683794467,0.8942959276366037,1.0,1/1,28.50%,FAR1
1877,prerank,glycerol ether biosynthetic process (GO:0046504),-0.7167167167167167,-0.9526408927524347,0.5553359683794467,0.8942959276366037,1.0,1/1,28.50%,FAR1
1878,prerank,regulation of endothelial cell chemotaxis (GO:2001026),0.7057057057057057,0.9523704068695564,0.5409836065573771,1.0,1.0,1/1,29.50%,SMOC2
1879,prerank,positive regulation of fibroblast growth factor receptor signaling pathway (GO:0045743),0.7057057057057057,0.9523704068695564,0.5409836065573771,1.0,1.0,1/1,29.50%,SMOC2
1880,prerank,positive regulation of chemotaxis (GO:0050921),0.7057057057057057,0.9523704068695564,0.5409836065573771,1.0,1.0,1/1,29.50%,SMOC2
1881,prerank,organophosphate ester transport (GO:0015748),0.7067067067067068,0.9518963947289495,0.5651302605210421,1.0,1.0,1/1,29.40%,PITPNC1
1882,prerank,positive regulation of calcium ion transport into cytosol (GO:0010524),0.5731462925851704,0.9517114540281759,0.552099533437014,1.0,1.0,2/2,42.80%,CALCR;TRPC1
1883,prerank,protein-containing complex subunit organization (GO:0043933),0.3566212777087064,0.9515882871435553,0.5469798657718121,1.0,1.0,5/10,37.90%,PPARGC1A;WASF3;LIN7A;PARD3;CD2AP
1884,prerank,aminoglycan biosynthetic process (GO:0006023),0.4349379554636349,0.9513855943187504,0.5375,1.0,1.0,4/5,47.60%,HS3ST5;GPC4;GPC3;GCNT2
1885,prerank,regulation of actin cytoskeleton organization (GO:0032956),-0.3277086252519482,-0.9512264548377536,0.4972375690607735,0.8967249269336133,1.0,5/6,34.00%,RICTOR;NOTCH2;EFNA5;CDK10;RHOBTB1
1886,prerank,positive regulation of fatty acid oxidation (GO:0046321),0.5841683366733468,0.9506158282853697,0.5501567398119123,1.0,1.0,2/2,41.70%,PPARGC1A;IRS1
1887,prerank,positive regulation of glucose metabolic process (GO:0010907),0.5841683366733468,0.9506158282853697,0.5501567398119123,1.0,1.0,2/2,41.70%,PPARGC1A;IRS1
1888,prerank,cellular protein metabolic process (GO:0044267),0.33902200634938234,0.9500872457580098,0.5509761388286334,1.0,1.0,3/12,19.00%,CHRM3;CDH2;PAPPA
1889,prerank,vascular process in circulatory system (GO:0003018),-0.5480961923847695,-0.9485209010133173,0.5086848635235732,0.9011486156164519,1.0,2/2,45.40%,ITGB1BP1;GCLM
1890,prerank,regulation of tube diameter (GO:0035296),-0.5480961923847695,-0.9485209010133173,0.5086848635235732,0.9011486156164519,1.0,2/2,45.40%,ITGB1BP1;GCLM
1891,prerank,acylglycerol biosynthetic process (GO:0046463),-0.4754262788365095,-0.9483407597306152,0.535593220338983,0.9007169936001777,1.0,3/3,52.70%,PLA2G4A;GK;LPIN1
1892,prerank,glutamate metabolic process (GO:0006536),-0.4674022066198596,-0.9479630765947235,0.5049180327868853,0.9006882266927612,1.0,3/3,53.50%,OAT;GCLM;GOT1
1893,prerank,negative regulation of neuron differentiation (GO:0045665),0.7037037037037037,0.9475101552783428,0.5683168316831683,1.0,1.0,1/1,29.70%,DTX1
1894,prerank,regulation of cellular response to stress (GO:0080135),0.4077909831127832,0.9467532600054004,0.5312117503059975,1.0,1.0,1/6,1.20%,ADCY8
1895,prerank,negative regulation of macromolecule metabolic process (GO:0010605),-0.21722006472169691,-0.9466523343574692,0.4931506849315068,0.9027624365216457,1.0,13/15,48.20%,AGO2;EMILIN1;MTMR2;ROBO1;TNRC6A;BMPR1A;CREB3L1;NOTCH2;OPTN;FOXP1;RBMS3;HAND2;TNRC6B
1896,prerank,regulation of alpha-beta T cell differentiation (GO:0046637),0.5939028625631221,0.9463706047518439,0.5973813420621932,1.0,1.0,1/2,18.20%,GLI3
1897,prerank,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",0.4079124794996939,0.9456249351074584,0.5547355473554736,1.0,1.0,2/6,19.70%,TIAM1;MAGI2
1898,prerank,establishment of epithelial cell polarity (GO:0090162),0.7177177177177176,0.9455057381139079,0.5714285714285714,1.0,1.0,1/1,28.30%,PARD3
1899,prerank,protein kinase C-activating G protein-coupled receptor signaling pathway (GO:0007205),0.7177177177177176,0.9455057381139079,0.5714285714285714,1.0,1.0,1/1,28.30%,PARD3
1900,prerank,regulation of small GTPase mediated signal transduction (GO:0051056),0.34757507685847283,0.9452002750691678,0.5559246954595792,1.0,1.0,5/10,37.90%,TIAM1;SLIT2;OBSCN;RHOJ;CD2AP
1901,prerank,"DNA-templated transcription, termination (GO:0006353)",-0.4046184738955823,-0.9448403559524873,0.5182481751824818,0.9059125469613628,1.0,4/4,59.80%,TAF1D;MNAT1;CSTF3;TAF1C
1902,prerank,nonribosomal peptide biosynthetic process (GO:0019184),-0.5480961923847695,-0.9441743127666977,0.519893899204244,0.9047604237513905,1.0,2/2,45.40%,HAGH;GCLM
1903,prerank,glutathione biosynthetic process (GO:0006750),-0.5480961923847695,-0.9441743127666977,0.519893899204244,0.9047604237513905,1.0,2/2,45.40%,HAGH;GCLM
1904,prerank,cellular modified amino acid biosynthetic process (GO:0042398),-0.5480961923847695,-0.9441743127666977,0.519893899204244,0.9047604237513905,1.0,2/2,45.40%,HAGH;GCLM
1905,prerank,positive regulation of circadian rhythm (GO:0042753),0.5815286494973326,0.9440969387128241,0.5619546247818499,1.0,1.0,1/2,20.60%,RORA
1906,prerank,protein deacylation (GO:0035601),-0.4633901705115346,-0.9440912490650702,0.49673202614379086,0.9041226470536,1.0,3/3,53.90%,LYPLAL1;HDAC5;ABHD17C
1907,prerank,positive regulation of peptidyl-serine phosphorylation (GO:0033138),0.4596828347184276,0.9437631311032668,0.5609103078982597,1.0,1.0,3/4,46.40%,CALCR;CAPRIN2;EGFR
1908,prerank,negative regulation of multicellular organismal process (GO:0051241),0.31108165937763016,0.9432628027085144,0.5729166666666666,1.0,1.0,7/18,32.30%,HS3ST5;ZNF423;MCC;SPRED2;MAP2K6;SPRED3;NOVA1
1909,prerank,B cell homeostasis (GO:0001782),0.7017017017017018,0.9431125223585943,0.5670498084291188,1.0,1.0,1/1,29.90%,DOCK10
1910,prerank,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",-0.2636363636363636,-0.9425195213549613,0.48695652173913045,0.9067112802459937,1.0,10/10,74.00%,CCAR1;RBMX;PNN;CWC27;CSTF3;SRSF1;GCFC2;PRPF40B;NOVA1;DHX8
1911,prerank,negative regulation of intracellular signal transduction (GO:1902532),0.3029015693545075,0.9422836226561312,0.5678496868475992,1.0,1.0,8/17,40.00%,SHANK2;SLIT2;MAGI2;RORA;PDE10A;BCL2;CD2AP;DLG5
1912,prerank,histone monoubiquitination (GO:0010390),-0.5761523046092184,-0.9417436497053221,0.5511811023622047,0.907378549800319,1.0,2/2,42.60%,WAC;DDB2
1913,prerank,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213),-0.4016064257028112,-0.9417418858339817,0.5261044176706827,0.905450068408565,1.0,4/4,60.10%,AGO2;TNRC6A;TNRC6B;CPEB3
1914,prerank,regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211),-0.4016064257028112,-0.9417418858339817,0.5261044176706827,0.905450068408565,1.0,4/4,60.10%,AGO2;TNRC6A;TNRC6B;CPEB3
1915,prerank,acylglycerol acyl-chain remodeling (GO:0036155),-0.7037037037037037,-0.9413144659814581,0.57,0.9018538541044145,1.0,1/1,29.80%,MGLL
1916,prerank,monoacylglycerol catabolic process (GO:0052651),-0.7037037037037037,-0.9413144659814581,0.57,0.9018538541044145,1.0,1/1,29.80%,MGLL
1917,prerank,regulation of sensory perception (GO:0051931),-0.7037037037037037,-0.9413144659814581,0.57,0.9018538541044145,1.0,1/1,29.80%,MGLL
1918,prerank,regulation of sensory perception of pain (GO:0051930),-0.7037037037037037,-0.9413144659814581,0.57,0.9018538541044145,1.0,1/1,29.80%,MGLL
1919,prerank,neutral lipid catabolic process (GO:0046461),-0.7037037037037037,-0.9413144659814581,0.57,0.9018538541044145,1.0,1/1,29.80%,MGLL
1920,prerank,positive regulation of fibroblast proliferation (GO:0048146),0.50503540412184,0.9412822096197577,0.5781021897810219,1.0,1.0,2/3,38.00%,CDK6;DDR2
1921,prerank,regulation of intracellular transport (GO:0032386),0.5711422845691383,0.9409665208584926,0.5709624796084829,1.0,1.0,2/2,43.00%,MAP2;INPP5F
1922,prerank,positive regulation of Ras protein signal transduction (GO:0046579),0.4319820923927791,0.9399289294022253,0.5699745547073791,1.0,1.0,1/5,7.10%,AUTS2
1923,prerank,extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
1924,prerank,regulation of transmembrane transport (GO:0034762),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
1925,prerank,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
1926,prerank,regulation of mitochondrial depolarization (GO:0051900),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
1927,prerank,positive regulation of intrinsic apoptotic signaling pathway (GO:2001244),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
1928,prerank,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
1929,prerank,B cell receptor signaling pathway (GO:0050853),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
1930,prerank,positive regulation of B cell proliferation (GO:0030890),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
1931,prerank,B cell proliferation (GO:0042100),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
1932,prerank,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
1933,prerank,regulation of B cell proliferation (GO:0030888),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
1934,prerank,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165),0.7027027027027026,0.9397412818236044,0.6149193548387096,1.0,1.0,1/1,29.80%,BCL2
